palabra,frecuencia,degree,weighted_degree,betweenness,closeness,eigenvector,comunidad
viticultor,31,27,193,0.0007427910342592299,0.5037974683544304,0.0008048944392161589,0
plantada,22,27,193,0.000166064044532087,0.5037974683544304,0.0009571286581945153,0
leer,34,23,191,4.9042235714100474e-06,0.5027791814047499,0.0010771260903854522,0
frutoso,18,20,191,8.425763964018618e-06,0.4928182268449728,0.0013652311918189485,3
principal,22,27,191,0.0001512213924188986,0.5045638945233266,0.0011817987921269085,3
música,18,26,187,8.786060629786299e-05,0.4785954785954786,7.34211355922017e-05,0
figuera,17,23,187,0.00010754044937487866,0.5030333670374115,0.0006236132735688935,0
frutalidad,29,27,187,0.00016052919909480195,0.5035425101214575,0.0008757293611810795,0
divertido,31,24,186,0.0002266610391779209,0.5032878098128477,0.0009881611668400452,0
syrah,27,23,185,9.801203033334153e-05,0.5022715800100959,0.0008309972774378146,0
tremendo,23,23,185,0.00011284304814069333,0.5027791814047499,0.0011850232926937426,0
rastro,19,25,185,0.00018368526770605733,0.4942871336313959,0.001280473423158071,3
elevada,21,24,184,0.00013608388281406722,0.505589430894309,0.0012366920703577081,3
alma,30,25,184,0.00011974309850356793,0.5032878098128477,0.0010904832080164562,0
raspón,17,24,184,9.170244269344612e-05,0.5,0.0008714762905108221,0
espaldera,20,25,183,0.00011887201765749826,0.5032878098128477,0.0007686870516829983,0
feria,19,27,182,0.0002571350309229731,0.5035425101214575,0.0009199917149241063,3
oxidativo,24,23,182,4.986131844924376e-05,0.5032878098128477,0.0008932731000812273,0
amielado,15,23,181,4.260397725098037e-05,0.4935515873015873,0.0012843656862509688,3
textura,17,24,181,3.895528593329765e-05,0.49379652605459057,0.001256630896025461,3
particular,27,23,181,1.6250447318013168e-05,0.5027791814047499,0.0010812344451790602,0
curiosidad,29,26,180,0.00016226589727301533,0.5037974683544304,0.0010871873132973298,0
avellana,17,23,180,2.3930492410825652e-05,0.4935515873015873,0.0011911969311559118,3
pedro,31,26,180,0.0005497876579299231,0.5045638945233266,0.0010184283172025676,0
partir,24,23,179,0.00013147200996956013,0.5030333670374115,0.0009699307432090513,0
hablar,34,24,179,6.621902312514526e-05,0.5032878098128477,0.0010485054937117105,0
puntuación,23,26,178,0.00012192768235838982,0.5015120967741935,0.0004257349984653334,0
mesa,36,28,178,0.0004504168672393363,0.5043081601621896,0.0009343302184767505,0
macedonia,36,23,178,0.00012358069277952847,0.5027791814047499,0.0007036694370202083,0
pinot,20,24,178,0.00016848150592036322,0.501007049345418,0.0008598626710703688,0
prensal,30,20,178,7.820878011824976e-05,0.5017650025214322,0.0008346112648912834,0
ocho,19,25,177,0.00021716545796543154,0.5032878098128477,0.0009388942036258756,0
monterrei,24,22,173,0.00011930184495474639,0.5030333670374115,0.0011233338125140623,3
lugar,31,24,172,0.00014629683198998458,0.5037974683544304,0.001018807191066974,0
salar,26,8,171,0.0,0.4955179282868526,0.0002878787746227357,0
río,22,24,168,0.00018707360635960023,0.5030333670374115,0.0009721544697247787,0
tomás,21,23,168,0.0002550622164619163,0.5027791814047499,0.0007664612412976606,0
pedernal,15,22,167,8.439709311564299e-05,0.4945328031809145,0.0009326433201529365,0
paella,25,23,167,0.00017586831829158648,0.5035425101214575,0.0010771751769541708,0
biodinámico,27,24,166,0.0003043467713223512,0.5030333670374115,0.0010127156810548319,0
ancestral,22,23,166,0.00012598468249411495,0.5035425101214575,0.0008231596607700661,0
top,28,23,164,0.0001285464122840066,0.5027791814047499,0.0007693278682011763,0
enorme,21,23,163,0.00012653682745541385,0.5043081601621896,0.0011647611900907527,3
ojo,24,22,162,6.368241586938041e-05,0.5022715800100959,0.0010884896615806227,3
salvaterra,20,21,161,0.00011374005797020862,0.5025252525252525,0.0003744512378704199,0
remitir,43,16,161,0.0001242228020336752,0.5015120967741935,0.000543818569833626,0
vivir,23,21,161,8.096052848978721e-05,0.4930624380574827,0.0011887091839733457,3
clara,19,22,160,3.160678328035951e-05,0.5025252525252525,0.0011078350283351501,3
nocturna,20,20,159,1.6554000682807124e-05,0.5005030181086519,0.0009039252773449703,3
tapeo,21,24,159,0.00015549538043421656,0.5012594458438288,0.000993811277080595,3
bota,17,23,159,0.0004976232396933631,0.5017650025214322,0.0007335297272862974,3
cultivo,17,25,157,0.0004174789249316526,0.5032878098128477,0.0007837492404545386,0
glicerina,23,20,157,4.8470860569782524e-05,0.4928182268449728,0.00112255937475933,3
molestar,19,18,156,3.770477105644137e-05,0.49233052944087086,0.0012425003833019227,3
acacia,18,22,153,0.00014858410498494185,0.5027791814047499,0.0009581145643462924,0
retro,18,21,153,0.0001601113575519093,0.4930624380574827,0.001066006624575976,3
vinacoteca,25,18,152,7.667736079873752e-05,0.5015120967741935,0.0007155674432601403,0
venir,30,22,152,0.0001337174122632103,0.5025252525252525,0.0009086858908891116,0
sentado,18,20,152,8.665975984898206e-05,0.49379652605459057,0.0008898046457681421,3
grasa,15,19,152,2.3481180057750195e-06,0.49257425742574257,0.0010896663217939036,3
meloso,16,20,152,2.0905792376926592e-05,0.4928182268449728,0.0011625379177780783,3
compartir,33,23,151,0.00028591484925980025,0.5027791814047499,0.0003241354650212809,0
genial,25,20,149,5.651828003673506e-05,0.5022715800100959,0.0009235015068509972,0
elaborador,34,17,149,4.7639269452561266e-05,0.501007049345418,0.00032587697638394387,0
oportunidad,27,21,148,0.0001746077504141067,0.5025252525252525,0.0007678473342580735,0
pasión,22,21,147,9.185049372682494e-05,0.5048198883815322,0.001064729262307226,3
maduración,20,24,146,0.000581191466563054,0.5030333670374115,0.0008405781386152447,0
arcilloso,19,19,146,2.8851132654788808e-05,0.5015120967741935,0.0007015587676120623,0
realizar,24,18,146,5.392252914309762e-05,0.5012594458438288,0.0009232641424933054,0
pueblo,26,20,146,7.724771411633617e-05,0.5020181634712412,0.0008026028362145973,0
edición,24,20,145,6.106345732087799e-05,0.5005030181086519,0.0009405348222304225,3
atención,22,19,144,2.3192161554636237e-05,0.5017650025214322,0.0009293414403170998,0
pleno,23,19,143,9.929570507093925e-05,0.49974886991461576,0.0009859980012389292,0
as,26,22,143,0.00018331516454523318,0.5025252525252525,0.00045910122831155814,0
comer,25,18,142,1.8427146882073966e-05,0.5015120967741935,0.0010345639649032546,3
mujer,23,18,142,9.415359721184027e-05,0.5012594458438288,0.0009766562419082818,3
rato,27,19,141,3.6708882811406654e-05,0.5020181634712412,0.0007669365622654079,0
pizarra,18,19,141,9.739668344824082e-06,0.49257425742574257,0.0009757475725125877,3
medio,15,18,140,6.97168460186869e-05,0.5012594458438288,0.001019773373143239,3
merlot,26,18,140,0.0001071428478036523,0.501007049345418,0.0007169004794458164,0
grano,20,18,139,6.838387955615217e-05,0.5012594458438288,0.0008288253386681035,0
bilbao,18,17,137,5.818877591586999e-05,0.4920870425321464,0.0008640263592948072,3
público,28,18,136,5.595254527316663e-05,0.5012594458438288,0.000582259966320417,0
ambarino,16,17,136,7.821768798281877e-05,0.4930624380574827,0.0009395530880353082,3
bouquet,19,20,135,0.00012719346700253874,0.5048198883815322,0.000766131940296771,0
madurez,17,18,134,3.504364040090535e-05,0.4933068914229053,0.0010210673979404383,3
visto,26,19,133,0.00013743348757128997,0.5017650025214322,0.0008544484268499866,0
delicioso,23,17,132,6.618675105331746e-05,0.4930624380574827,0.0009789972781509089,3
cantidad,17,21,132,8.496379890574208e-05,0.5,9.923292396763069e-05,0
comentar,25,20,132,0.00018853040324017694,0.5017650025214322,0.0006352796309417964,0
fan,25,20,131,1.2434429841236742e-05,0.5020181634712412,0.0007952979539120301,0
convencer,23,18,131,0.00010457099765393356,0.5017650025214322,0.0008671092431158786,0
percibir,16,20,131,0.0003141359377790315,0.4930624380574827,0.000923582195302318,3
mora,16,19,131,8.765600974919257e-05,0.5012594458438288,0.00076213655444043,3
malvar,18,18,130,5.261769828143835e-05,0.4994979919678715,0.0009325907064864273,3
merseguera,16,17,128,0.00010840956091998465,0.5020181634712412,0.0009131059574758059,3
españa,25,18,126,0.000140178762413065,0.5017650025214322,0.0007567275734559107,0
cocinar,18,15,126,5.223973657691542e-06,0.49257425742574257,0.0005751284652526891,0
número,25,18,125,0.00010944948028407874,0.5015120967741935,0.0008187466572627778,0
crujiente,19,15,125,1.240713161275632e-05,0.49257425742574257,0.0010149535722109703,3
premio,24,18,124,0.0005416796153525425,0.5017650025214322,0.0007813949694932783,0
camino,23,19,124,0.00021144876734299913,0.5017650025214322,0.0006505472955323658,0
hectárea,15,18,123,3.795793997192578e-05,0.5015120967741935,0.0008190508299244706,3
expectativa,19,16,123,1.8424271486751823e-05,0.4928182268449728,0.0008231961744834834,0
español,21,15,120,7.817268923621742e-06,0.491600790513834,0.0009418208204378418,3
degustación,15,19,119,0.0005164457601622148,0.5020181634712412,0.0003350624300756186,0
homenaje,17,18,119,0.00010636583703581017,0.5012594458438288,0.0008666537745320995,3
pretensión,24,16,118,5.4312707482496196e-05,0.5007549068948163,0.0006640087399635637,0
formato,20,17,118,4.5585909217088044e-05,0.5012594458438288,0.0007271597613244401,0
bebido,23,18,118,0.0002971895872166569,0.49974886991461576,0.0006466364193941111,0
aportación,18,16,117,2.6205967958066826e-05,0.4928182268449728,0.0008364978889926626,3
menudo,18,14,117,1.3703646468046989e-05,0.5002513826043238,0.0007225006896526768,0
espontánea,15,15,117,1.1341078295569056e-05,0.49257425742574257,0.0006133660807753841,0
canto,20,16,115,2.3387044394912817e-05,0.5007549068948163,0.0006520998359061458,0
concurso,19,15,113,6.560861539982497e-05,0.5005030181086519,0.00011142728340586589,0
cambiar,26,17,113,9.94610523282365e-05,0.5012594458438288,0.0004854696181752229,0
alejandría,17,15,113,3.060715647226278e-05,0.5005030181086519,0.0006993889875531778,0
terraza,21,17,112,6.177611615469437e-05,0.501007049345418,0.0007436701495269814,0
ofrecer,22,15,112,0.00013278161029577044,0.491600790513834,0.000873374416252213,3
porrera,21,18,112,0.0006629071550224841,0.5043081601621896,0.0004360248316449198,0
brisat,15,16,111,0.00018338879236936794,0.49257425742574257,0.0004934262673113352,0
residual,15,18,111,0.000382629627100621,0.49233052944087086,0.0007474948208500286,3
gris,16,16,111,0.00014829010988238393,0.4928182268449728,0.0006211730356784685,0
chenin,18,16,111,7.686208462617018e-05,0.501007049345418,0.0006912398492033399,0
favorito,25,16,110,0.0002807623701313163,0.5012594458438288,0.0005342110782625412,0
referencia,24,14,110,1.8526552860718255e-06,0.5007549068948163,0.0006120879820037463,0
fase,22,15,110,5.7378900420868466e-05,0.49257425742574257,0.0008225249840918487,3
fruto,15,14,109,0.0,0.49135802469135803,0.0009384762154418375,3
actual,24,16,108,0.0001566651700492423,0.501007049345418,0.0006182621719864972,0
entender,27,15,107,1.9229248483998045e-05,0.501007049345418,0.0005886203200597004,0
pulpo,22,15,107,0.00018341677392473763,0.5012594458438288,0.00078620229097249,3
crecer,20,16,106,0.00012035452418446343,0.4992473657802308,0.0006774965763320672,0
viticultura,15,16,106,7.885062333600767e-05,0.501007049345418,0.0007366842095056391,0
trabajar,25,14,106,1.4472389325937298e-05,0.5005030181086519,0.0006003978191769012,0
valor,15,14,105,1.7390043231693417e-05,0.49135802469135803,0.0007529983067896415,3
supermercado,16,16,104,7.897832928395523e-05,0.4989969909729188,0.0007667367848189997,3
proceder,15,16,103,0.000211158705000306,0.4928182268449728,0.0006382236694836749,0
tipicidad,24,14,102,6.610869826891656e-06,0.491600790513834,0.0006791365342937108,0
arcilla,21,14,101,9.032010322483362e-05,0.5002513826043238,0.00045728174315753847,0
filtrar,15,15,101,4.242402796395822e-05,0.5007549068948163,0.0005053360577257261,0
protagonista,22,13,101,6.729398457292678e-06,0.49974886991461576,0.0005651460990071939,0
edad,21,12,99,1.0187012112606382e-05,0.49974886991461576,0.00046035438464353323,0
suponer,23,14,98,0.00012073116310816729,0.5007549068948163,0.0006161610645158829,0
proporción,16,14,98,3.2665016777427524e-05,0.49233052944087086,0.0008074620589036256,3
pareja,18,12,98,2.687818704521939e-05,0.4621458430097538,3.339732590653539e-05,0
lógico,22,14,98,9.601459848720948e-05,0.5005030181086519,0.0006143221673456294,0
menor,15,14,98,1.6991280101514415e-05,0.5002513826043238,0.0007627948968590536,3
acompañado,17,15,98,5.43059992706429e-05,0.491600790513834,0.0007613885131843413,3
sobrar,22,15,97,0.00019633312719392337,0.5007549068948163,0.0005552545501774181,0
detalle,20,14,96,2.866049694500063e-05,0.5005030181086519,0.000745748426753266,3
combinar,18,12,96,4.878445084585604e-05,0.4908732116428219,0.0008463798595176794,3
mitad,17,14,95,0.0004255222003499339,0.5012594458438288,0.0005447581163256952,0
prueba,19,14,94,0.00015653996095172878,0.49233052944087086,0.0006384563897017318,0
oxidación,16,14,94,3.7212159748360084e-05,0.5005030181086519,0.0007108999827788999,3
vinoteca,16,13,93,4.1604745616651e-05,0.47653256704980845,4.9136377092343996e-05,0
tinaja,16,13,93,1.6466460908097978e-05,0.49111549851924974,0.0006837035206301645,3
regalo,17,17,93,0.00038412719805091996,0.4994979919678715,0.00048309563875740955,0
fragante,19,12,92,8.5226893659662e-06,0.4908732116428219,0.0007707833969955971,3
lejos,22,14,91,4.735709716801142e-05,0.5007549068948163,0.0006196800983631867,0
añadir,21,14,91,0.0003122126280528724,0.4920870425321464,0.0004167595671043526,0
previa,23,13,91,7.083356856483436e-05,0.4920870425321464,0.0006039546115911127,0
compañía,22,12,88,3.0113540256510486e-05,0.5,0.0006115242588069157,0
cuestión,20,14,88,0.0001580736711691374,0.5005030181086519,0.0005160446001806687,0
sacra,15,13,86,4.3153879412030005e-05,0.5002513826043238,0.0005941076878087697,0
agradecer,18,12,85,1.555887648299096e-05,0.4908732116428219,0.0007119398578947734,3
imposible,15,11,84,1.8736019160677668e-05,0.4992473657802308,8.771854981203547e-05,0
llevaba,21,13,84,5.915540088253924e-05,0.5002513826043238,0.0005588279073156208,0
desaparecer,16,13,84,7.672177784509972e-05,0.5002513826043238,0.0006261933181331703,0
vibrante,20,11,83,2.53718248594892e-05,0.4906311637080868,0.0006686206466184934,3
raya,16,11,82,3.506142520255826e-05,0.49974886991461576,0.0004574386948879618,0
cumplir,15,11,82,0.0,0.4906311637080868,0.0006901827730149326,3
moderno,16,13,80,0.00015974460572662554,0.5005030181086519,0.0005403558259278064,0
foto,21,14,80,0.00018453601336140986,0.5005030181086519,0.0004302225708410255,0
época,20,11,78,2.3860729895936102e-05,0.4994979919678715,0.00044004020974631027,0
suavidad,16,12,78,5.411545841915293e-05,0.4908732116428219,0.0006429652545948644,3
adecuado,18,13,78,9.379036507945027e-05,0.49111549851924974,0.000565677773486761,3
agradar,16,12,77,0.00010897810976392653,0.4908732116428219,0.0006178517100944804,3
sulfito,15,11,76,1.2064741158705677e-05,0.49135802469135803,0.0003840791108254148,0
provenir,18,11,76,1.7353024010391912e-05,0.49974886991461576,0.0005381950761869975,0
gozada,24,12,73,0.0001158898301492113,0.4977488744372186,0.0001935370240415969,0
concentrado,15,10,73,7.23828263151238e-06,0.49038935436175457,0.0006636438246436657,3
mallorca,18,9,73,1.0115617376900112e-05,0.4989969909729188,0.0005019183250433906,0
caliza,16,11,73,7.072720438231895e-05,0.4994979919678715,0.0004895916898626565,0
diseño,15,12,73,0.00015614397251857706,0.5,0.0004942826422849461,0
apagado,15,9,72,3.144073563260042e-06,0.49014778325123154,0.0006718632132194349,3
gente,17,11,72,4.307230939582657e-05,0.4908732116428219,0.0005258093654132977,3
indiferente,16,11,71,3.377783774773433e-05,0.49135802469135803,0.000501720147637198,0
razón,21,10,68,1.195329950749579e-05,0.4992473657802308,0.0003372681315502775,0
oferta,31,9,67,0.0020914020584359657,0.49014778325123154,0.00034698614470096586,1
tinta,16,10,67,4.4211853108240186e-05,0.4989969909729188,0.0003228540220564605,0
sorprendido,15,10,66,6.0213092215364225e-05,0.49038935436175457,0.0005925793705832818,3
propiedad,15,10,66,5.549191065859089e-05,0.4992473657802308,0.0005327007578496384,0
cambiado,18,11,65,0.0003200491275747202,0.491600790513834,0.00039785739973361513,0
peculiar,20,9,64,6.385634467419159e-05,0.49625935162094764,0.0005231583258336463,3
libro,19,10,64,3.278225835896223e-05,0.4994979919678715,0.00043373658130155387,0
modo,18,9,63,1.180253846482642e-05,0.4989969909729188,0.0005488159471736768,3
sousón,15,10,63,5.9718970739037364e-05,0.4992473657802308,0.00034909915318955833,0
entorno,18,10,62,5.764726674508205e-05,0.4994979919678715,0.00039960931046750244,0
barcelona,16,9,61,0.0001108392397470636,0.5015120967741935,0.00023639247196031304,0
producir,16,10,61,7.745046347809222e-05,0.49650698602794413,0.0004157999227855126,0
cs,16,7,61,0.0,0.4982473710565849,0.00028394214174083334,0
sierra,15,10,61,1.3808481081204139e-05,0.4992473657802308,0.0004882211258530794,3
velada,19,10,61,0.00015052219670738423,0.4994979919678715,0.0003275866830409672,0
propietario,18,9,60,4.1040692588168396e-05,0.4992473657802308,0.0003182121994462241,0
comentado,21,9,59,1.977170695100097e-05,0.49874686716791977,0.00022848318717107798,0
encontrado,17,10,59,9.846726771190996e-05,0.49111549851924974,0.0003038165066435877,0
apostar,20,8,58,6.779348303786161e-06,0.49601196410767695,0.0005134179969321465,0
sacar,23,7,58,0.0,0.49874686716791977,0.00034345890960094366,0
señor,15,8,57,2.6994010701645302e-05,0.4899064500246184,0.0004486723102953357,0
aguantar,18,8,56,0.0,0.4906311637080868,0.0004222316407714971,0
palacio,15,10,56,0.00027913140875409395,0.4994979919678715,0.00041005061490486956,0
visual,15,9,55,5.825799001343904e-05,0.49014778325123154,0.0004065865087033067,3
feliz,16,10,55,5.203669919046643e-05,0.49675486769845234,0.0003964232528101281,0
importante,19,9,55,0.00012576503909988196,0.4989969909729188,0.0003373465468709805,0
posible,17,10,55,3.986826795945684e-05,0.45831414094887146,4.418131390269024e-05,0
presentación,16,9,54,0.000136040738776318,0.4992473657802308,0.00036618190452057534,0
fundada,15,8,52,1.9526768709475647e-05,0.49874686716791977,0.0003264269234771033,0
juan,21,9,52,0.00013960491216688522,0.4989969909729188,0.00020749277712352936,0
garcía,15,8,51,3.947512484128498e-06,0.49014778325123154,0.00045302139649882066,3
llamado,15,8,50,1.2322938832308368e-05,0.4989969909729188,0.0003492359333763021,0
súper,16,7,50,7.014942190078318e-06,0.4894244958189867,0.00041476877017724103,0
común,20,8,49,3.722517488629611e-05,0.5005030181086519,0.0002834606050045393,0
ayuda,15,7,48,0.0,0.4906311637080868,0.00039739722330997974,3
expresión,15,7,48,0.0,0.4896653543307087,0.0004836159883485081,3
hotel,18,7,47,3.95092050554863e-05,0.4982473710565849,0.00010833180641746643,0
puesto,17,8,47,1.7230151163314047e-05,0.4989969909729188,0.0002567288945331382,0
vinícola,17,7,45,1.345044533126813e-05,0.49675486769845234,0.0003080470457497561,0
indicar,17,7,45,3.848130191590551e-05,0.4982473710565849,0.0003133781717149234,0
tradición,17,6,44,2.2674988642832355e-05,0.497997997997998,0.00026652132261744614,0
información,19,7,44,0.0,0.498496993987976,0.0003356151118866369,0
conseguir,20,7,44,3.4824110906884354e-05,0.49874686716791977,0.0002835943676544113,0
futuro,18,6,44,5.681980475403053e-06,0.49014778325123154,0.00036729312498443126,0
catado,19,7,42,2.6945593156931538e-05,0.4982473710565849,0.00011236362467542584,0
caer,18,6,41,6.212177928694813e-06,0.4982473710565849,0.00029924641759772135,0
alguien,19,6,41,0.0,0.49014778325123154,0.00026318195868246764,0
acostumbrado,16,7,40,0.0001321164422014499,0.49038935436175457,0.0002228211060837966,0
delicia,16,7,39,0.00017143458230891513,0.49038935436175457,0.0001980902357046519,0
alejado,15,7,39,6.498134798894142e-05,0.49675486769845234,0.0002039730729978556,0
maestro,19,7,38,0.00010559090052938904,0.49675486769845234,0.0002617476094233588,0
comentario,20,6,35,1.6549670182684434e-05,0.4894244958189867,0.00023460297696708423,0
ruta,17,4,33,2.3500819140753924e-05,0.4894244958189867,8.630812590397018e-05,0
fundar,15,5,32,3.2183813648196826e-05,0.4975,0.0001531030830622837,0
flojo,19,5,31,0.0,0.48512920526572406,0.00031694953279647655,3
término,15,5,30,0.0,0.4977488744372186,0.00026954808275995957,0
cal,18,5,30,1.9974163310377095e-05,0.5007549068948163,0.00021317961171203319,0
francesc,15,4,29,0.0,0.4975,0.00024579187456271986,0
estridencia,15,5,29,3.867233462952025e-05,0.48894348894348894,0.00024503216589566256,3
contenido,15,5,29,1.94260361862189e-05,0.4977488744372186,0.0001390358848984286,0
acuerdo,18,4,28,4.0443667027289365e-06,0.49725137431284355,0.00012496424245448626,0
ambiente,15,4,26,3.478407358134941e-06,0.49725137431284355,0.0001271971504438801,0
ejemplo,16,3,25,0.0,0.48870333988212183,0.0002485324541714089,0
perdido,15,4,23,2.6524637606583832e-05,0.48894348894348894,0.00014644005874819372,0
alert,20,1,19,0.0,0.3290343915343915,2.6311042740364735e-07,1
plaza,15,1,6,0.0,0.47223540579022305,6.59168141571187e-05,3
