source,target,weight
monovarietal,correcto,6
monovarietal,final,6
monovarietal,untuoso,6
cebolla,botella,6
maridaje,boca,6
frambuesa,salud,6
floral,inoxidable,6
fresa,primer,6
fresa,creer,6
fresa,menos,6
fresa,asalmonado,6
fresa,viñedo,6
flor,marcada,6
flor,menos,6
flor,maceración,6
flor,fondo,6
fresa,pequeña,6
joven,sangrado,6
joven,ligero,6
joven,cereza,6
fresa,viura,6
fresa,último,6
flor,fácil,6
flor,crianza,6
flor,interesante,6
flor,elegante,6
rosa,maceración,6
acidez,maceración,6
acidez,nueva,6
suave,beber,6
suave,sensación,6
recordar,tempranillo,6
recordar,madura,6
recordar,sensación,6
recordar,untuoso,6
flor,baja,6
flor,fina,6
flor,intensidad,6
flor,salmón,6
seco,frescor,6
producción,nota,6
fresa,probar,6
pálido,intenso,6
pálido,joven,6
pálido,sutil,6
pálido,sabroso,6
pálido,frescor,6
floral,sensación,6
acidez,etiqueta,6
acidez,monastrell,6
acidez,corto,6
rojo,copa,6
rojo,mismo,6
rojo,casa,6
floral,madura,6
floral,volúmen,6
maridaje,fresco,6
monovarietal,junto,6
cebolla,intensidad,6
tinto,herbáceo,6
tinto,rcp,6
blanca,salmón,6
tomar,nota,6
blanca,año,6
blanca,creer,6
blanca,marcada,6
frambuesa,inoxidable,6
acidez,maridaje,6
rojo,maridaje,6
inoxidable,sangrado,6
suave,gustar,6
acidez,vez,6
nota,poder,6
nota,viura,6
acidez,pequeña,6
rcp,recordar,6
rcp,aromático,6
rcp,merlot,6
rcp,capa,6
rcp,ribete,6
rcp,corto,6
rcp,fácil,6
postgusto,blanca,6
rosa,monastrell,6
pálido,leve,6
nota,fondo,6
rojo,tomar,6
pálido,bastante,6
pálido,marcada,6
cebolla,cítrico,6
merlot,aroma,6
gustar,cuerpo,6
gustar,intenso,6
beber,brillante,6
syrah,fácil,6
syrah,suave,6
beber,poder,6
beber,seco,6
beber,correcto,6
beber,gustar,6
suave,sabor,6
fruta,precio,6
fruta,verdot,6
syrah,ligero,6
syrah,herbáceo,6
acidez,especiado,6
fina,barrica,6
fruta,ver,6
brillante,frescor,6
syrah,largo,6
syrah,uva,6
punto,brillante,6
punto,herbáceo,6
blanca,pequeña,6
pequeña,brillante,6
pequeña,elaborado,6
gusto,brillante,6
gusto,largo,6
gusto,cereza,6
gusto,suave,6
blanca,intenso,6
rcp,bastante,6
frutal,precio,6
marcada,golosina,6
marcada,intenso,6
pequeña,herbáceo,6
pequeña,frambuesa,6
pequeña,nota,6
blanca,mejor,6
blanca,nueva,6
herbáceo,sutil,6
herbáceo,sabroso,6
caramelo,ligero,6
pequeña,producción,6
marcada,final,6
ribete,cereza,6
fina,suave,6
fina,herbáceo,6
rosa,sabor,6
rosa,junto,6
destello,cítrico,6
mejor,intenso,6
mejor,coupage,6
primer,fresco,6
primer,nota,6
cata,año,6
cata,mismo,6
crianza,salud,6
amargo,fresa,6
gustar,aroma,6
gustar,frutal,6
gustar,largo,6
amargo,intensidad,6
frutal,sutil,6
afrutado,cítrico,6
cata,toque,6
fermentación,boca,6
merlot,inoxidable,6
merlot,maceración,6
uva,ligero,6
destello,naranja,6
añada,ver,6
blanca,inoxidable,6
blanca,interesante,6
frutal,cítrico,6
gustar,mejor,6
amargo,herbáceo,6
fina,rcp,6
crianza,coupage,6
rosa,menos,6
poder,cereza,6
poder,fondo,6
rosa,claro,6
viñedo,fresco,6
salmón,grosella,6
salmón,ligero,6
salmón,lágrima,6
fermentación,inoxidable,6
anaranjado,tempranillo,6
boca,finca,6
excelente,cuerpo,6
excelente,brillante,6
excelente,fresco,6
crianza,mejor,6
crianza,frambuesa,6
bodega,copa,6
aroma,sangrado,6
fermentación,sensación,6
postgusto,ligero,6
junto,ligero,6
junto,brillante,6
junto,correcto,6
uva,joven,6
tiempo,fresco,6
tiempo,año,6
anaranjado,piel,6
paso,aroma,6
paso,rosa,6
excelente,floral,6
excelente,largo,6
excelente,boca,6
poder,fácil,6
aroma,grosella,6
aroma,corto,6
alcohol,final,6
sabroso,ligero,6
lágrima,intenso,6
lágrima,cítrico,6
lágrima,cereza,6
baja,tempranillo,6
baja,volúmen,6
alcohol,rcp,6
estilo,fresa,6
bodega,cebolla,6
bodega,piel,6
bodega,postgusto,6
bodega,sabroso,6
amargo,cuerpo,6
goloso,ligero,6
goloso,balsámico,6
goloso,sabroso,6
cabernet,nota,6
probar,ligero,6
probar,cereza,6
rico,nota,6
mineral,cuerpo,6
añada,intenso,6
vez,fresa,6
vez,probar,6
vez,tempranillo,6
rico,fresco,6
cata,seco,6
melocotón,rcp,6
aroma,coupage,6
untuoso,golosina,6
untuoso,lágrima,6
nueva,poder,6
vez,año,6
añada,pequeña,6
toque,alcohol,6
vez,sangrado,6
toque,untuoso,6
toque,ácido,6
toque,afrutado,6
rico,boca,6
melocotón,salmón,6
melocotón,suave,6
especiado,ligero,6
sedoso,rcp,6
sedoso,salud,6
mismo,probar,6
mismo,anterior,6
rosado,fondo,6
toque,balsámico,6
toque,gustar,6
vez,merlot,6
nariz,último,6
equilibrado,agradable,6
cabernet,floral,6
limpio,afrutado,6
limpio,caramelo,6
limpio,herbáceo,6
limpio,frescor,6
sedoso,lágrima,6
naranja,brillante,6
color,parecer,6
equilibrado,limpio,6
dulce,coupage,6
dulce,joven,6
equilibrado,blanca,6
nariz,francés,6
interesante,aroma,6
madura,ligero,6
interesante,intenso,6
interesante,seco,6
limpio,naranja,6
ácido,ligero,6
sangrado,cítrico,6
interesante,elaborado,6
interesante,ligero,6
interesante,rosa,6
mismo,rosa,6
dulce,sabor,6
elegante,goloso,6
etiqueta,suave,6
nariz,precio,6
nariz,variedad,6
color,excelente,6
color,verdot,6
color,último,6
probar,poder,6
capa,final,6
toque,tomar,6
toque,asalmonado,6
mineral,salmón,6
mineral,suave,6
piel,herbáceo,6
equilibrado,final,6
barrica,merlot,6
barrica,nariz,6
etiqueta,fresa,6
etiqueta,tempranillo,6
rosado,frescor,6
probar,creer,6
probar,ver,6
paladar,frutal,6
botella,mejor,6
glicérico,brillante,6
glicérico,cereza,6
glicérico,intenso,6
nariz,sabor,6
dulce,seco,6
largo,sabor,6
dulce,cereza,6
garnacha,glicérico,6
mineral,garnacha,6
dulzor,suave,6
año,merlot,6
botella,primer,6
botella,copa,6
mineral,untuoso,6
entrada,intenso,6
elaborado,salmón,6
entrada,syrah,6
cebolla,goloso,6
fácil,intenso,6
dulce,elaborado,6
elegante,salmón,6
elegante,cítrico,6
barrica,glicérico,6
persistencia,viura,6
persistencia,lágrima,6
barrica,ligero,6
barrica,cuerpo,6
persistencia,leve,6
persistencia,sensación,6
persistencia,crianza,6
persistencia,alta,6
persistencia,goloso,6
corto,brillante,6
negro,rosa,6
negro,brillante,6
garnacha,sensación,6
garnacha,bastante,6
garnacha,merlot,6
garnacha,lágrima,6
balsámico,frutal,6
año,aroma,6
año,sabor,6
botella,último,6
mineral,anaranjado,6
precio,golosina,6
año,nueva,6
año,verdot,6
año,golosina,6
balsámico,golosina,6
barrica,rosa,6
barrica,untuoso,6
barrica,volúmen,6
persistencia,golosina,6
persistencia,correcto,6
persistencia,cuerpo,6
tempranillo,variedad,6
intensidad,correcto,6
agradable,dulzor,6
coupage,sensación,6
bodega,excelente,6
sutil,ligero,6
leve,untuoso,6
leve,ligero,6
garnacha,poder,6
bodega,correcto,6
bodega,aromático,6
intensidad,baja,6
intensidad,cereza,6
bastante,ácido,6
entrada,baja,6
entrada,flor,6
floral,monastrell,6
fresa,capa,6
fresa,beber,6
fresa,variedad,6
rojo,hermano,6
hermano,nariz,6
frambuesa,variedad,6
coupage,sutil,6
cuerpo,herbáceo,6
intensidad,salmón,6
cuerpo,golosina,6
cuerpo,piel,6
cuerpo,ácido,6
elaborado,beber,6
elaborado,gustar,6
elaborado,primer,6
bodega,cuerpo,5
bodega,anaranjado,5
bodega,beber,5
cítrico,sensación,5
cítrico,fondo,5
fondo,ligero,5
bodega,seco,5
correcto,cítrico,5
fácil,sensación,5
agradable,tomar,5
agradable,correcto,5
agradable,ribete,5
agradable,capa,5
intensidad,rcp,5
intensidad,inoxidable,5
barrica,salud,5
barrica,seco,5
persistencia,fondo,5
persistencia,intenso,5
persistencia,suave,5
persistencia,herbáceo,5
barrica,sangrado,5
nariz,monastrell,5
cebolla,anaranjado,5
garnacha,leve,5
garnacha,recordar,5
garnacha,maceración,5
nariz,maridaje,5
negro,nota,5
negro,fresco,5
garnacha,primer,5
corto,baja,5
balsámico,sensación,5
balsámico,seco,5
balsámico,ligero,5
garnacha,fácil,5
garnacha,volúmen,5
leve,lágrima,5
melocotón,paladar,5
melocotón,blanca,5
naranja,final,5
cebolla,fina,5
cebolla,coupage,5
equilibrado,sabroso,5
equilibrado,frambuesa,5
equilibrado,elaborado,5
equilibrado,untuoso,5
equilibrado,pálido,5
melocotón,largo,5
equilibrado,largo,5
garnacha,largo,5
garnacha,grosella,5
nariz,maceración,5
nariz,creer,5
amargo,rosa,5
amargo,piel,5
melocotón,cítrico,5
melocotón,limpio,5
melocotón,destello,5
grosella,sensación,5
baja,salud,5
baja,monastrell,5
baja,piel,5
baja,menos,5
baja,ligero,5
aroma,copa,5
aroma,bastante,5
aroma,ácido,5
melocotón,persistencia,5
melocotón,toque,5
grande,rosado,5
frutal,sensación,5
grosella,volúmen,5
grosella,sabroso,5
grosella,intenso,5
anaranjado,cereza,5
anaranjado,untuoso,5
sobrevivir,variedad,5
sobrevivir,poder,5
sobrevivir,copa,5
amargo,nota,5
melocotón,entrada,5
aroma,potente,5
paso,brillante,5
paso,nueva,5
aroma,francés,5
beber,ligero,5
copa,golosina,5
copa,rosa,5
copa,nota,5
frutal,sangrado,5
frutal,creer,5
amargo,leve,5
amargo,pálido,5
gustar,ácido,5
gustar,coupage,5
gustar,creer,5
gustar,menos,5
amargo,flor,5
amargo,recordar,5
gustar,golosina,5
gustar,ligero,5
alta,sabroso,5
inoxidable,francés,5
copa,valiente,5
copa,tolerancia,5
copa,recuperar,5
copa,impertable,5
copa,fortaleza,5
copa,fondo,5
copa,flema,5
copa,firmeza,5
copa,energía,5
copa,adaptación,5
gustar,cereza,5
gustar,rosa,5
gustar,final,5
beber,frutal,5
suave,inoxidable,5
inoxidable,sensación,5
inoxidable,tempranillo,5
cebolla,merlot,5
inoxidable,intenso,5
suave,untuoso,5
suave,bastante,5
suave,balsámico,5
alta,herbáceo,5
suave,variedad,5
suave,grosella,5
suave,cuerpo,5
suave,probar,5
beber,tempranillo,5
acidez,producción,5
beber,herbáceo,5
recordar,fácil,5
producción,nariz,5
producción,baja,5
producción,nueva,5
producción,inoxidable,5
seco,golosina,5
seco,probar,5
seco,sensación,5
seco,mejor,5
recordar,frescor,5
recordar,cereza,5
recordar,ligero,5
recordar,menos,5
recordar,leve,5
recordar,paso,5
suave,asalmonado,5
joven,herbáceo,5
joven,cítrico,5
acidez,mismo,5
cebolla,francés,5
cebolla,cuerpo,5
monovarietal,suave,5
monovarietal,sabroso,5
monovarietal,barrica,5
seco,lágrima,5
producción,cuerpo,5
joven,ribete,5
joven,final,5
joven,beber,5
joven,fácil,5
joven,leve,5
recordar,anaranjado,5
sufrimiento,poder,5
sufrimiento,copa,5
rosa,manzana,5
maridaje,nota,5
monovarietal,dulce,5
monovarietal,syrah,5
postgusto,entrada,5
postgusto,equilibrado,5
acidez,añada,5
acidez,rico,5
frambuesa,claro,5
frambuesa,probar,5
frambuesa,beber,5
frambuesa,alta,5
frambuesa,balsámico,5
joven,inoxidable,5
punto,fácil,5
marcada,frambuesa,5
postgusto,baja,5
postgusto,persistencia,5
acidez,claro,5
acidez,paso,5
anterior,nariz,5
punto,seco,5
punto,recordar,5
punto,golosina,5
punto,final,5
punto,sabroso,5
estoicismo,variedad,5
aromático,final,5
aromático,nota,5
sufrimiento,variedad,5
cata,poder,5
cata,golosina,5
cata,crianza,5
cata,brillante,5
cata,final,5
rosa,creer,5
rosa,finca,5
rosa,nueva,5
marcada,largo,5
estoicismo,poder,5
estoicismo,pequeña,5
estoicismo,copa,5
vigor,copa,5
vigor,variedad,5
vigor,poder,5
vigor,pequeña,5
fermentación,merlot,5
fermentación,maceración,5
salmón,untuoso,5
salmón,volúmen,5
postgusto,herbáceo,5
tiempo,acidez,5
viñedo,tempranillo,5
rosa,viura,5
merlot,mejor,5
merlot,cereza,5
merlot,nota,5
merlot,herbáceo,5
merlot,ligero,5
fermentación,nariz,5
merlot,frambuesa,5
merlot,recordar,5
invulnerabilidad,variedad,5
invulnerabilidad,poder,5
invulnerabilidad,copa,5
cata,entrada,5
cata,variedad,5
cata,largo,5
tiempo,botella,5
tiempo,gustar,5
mineral,fondo,5
mineral,tempranillo,5
monastrell,lágrima,5
monastrell,boca,5
verdot,boca,5
fermentación,herbáceo,5
fermentación,cereza,5
fermentación,rosa,5
cata,mejor,5
cata,sabor,5
sobreponer,variedad,5
sobreponer,poder,5
sobreponer,copa,5
probar,primer,5
recuperar,variedad,5
recuperar,poder,5
valiente,variedad,5
valiente,poder,5
tiempo,tempranillo,5
tiempo,último,5
tiempo,poder,5
salmón,marcada,5
salmón,coupage,5
salmón,joven,5
tempranillo,tomar,5
tempranillo,poder,5
tempranillo,mejor,5
probar,largo,5
probar,sabor,5
mismo,aroma,5
azúcar,ácido,5
azúcar,boca,5
mismo,menos,5
mismo,mejor,5
fuerza,variedad,5
fuerza,poder,5
fuerza,pequeña,5
fuerza,copa,5
cata,dulce,5
cata,joven,5
tempranillo,lágrima,5
tempranillo,fácil,5
tempranillo,nueva,5
tempranillo,último,5
entrada,aromático,5
entrada,madura,5
entrada,cítrico,5
entrada,goloso,5
entrada,corto,5
entrada,dulzor,5
elaborado,recordar,5
color,anterior,5
paladar,tomar,5
resignación,variedad,5
resignación,poder,5
resignación,copa,5
elaborado,corto,5
elaborado,poder,5
resistencia,variedad,5
menos,ligero,5
menos,ácido,5
menos,creer,5
menos,último,5
menos,fácil,5
menos,brillante,5
tempranillo,salud,5
entrada,alcohol,5
elaborado,viñedo,5
elaborado,joven,5
elaborado,sensación,5
elaborado,negro,5
elaborado,balsámico,5
precio,fácil,5
mineral,balsámico,5
mineral,frutal,5
mineral,sabroso,5
año,frutal,5
año,volúmen,5
año,punto,5
año,alta,5
resistencia,poder,5
resistencia,copa,5
botella,fermentación,5
botella,baja,5
botella,nueva,5
elaborado,cuerpo,5
elaborado,inoxidable,5
elaborado,cítrico,5
botella,correcto,5
botella,sutil,5
toque,excelente,5
toque,cuerpo,5
mineral,menos,5
mineral,madura,5
paciencia,variedad,5
paciencia,poder,5
paciencia,copa,5
dulzor,nota,5
dulzor,tempranillo,5
botella,untuoso,5
año,francés,5
botella,elegante,5
botella,sangrado,5
año,leve,5
capa,nota,5
capa,alta,5
rosado,potencia,5
maceración,sangrado,5
maceración,cítrico,5
parecer,fresco,5
mineral,ácido,5
mineral,joven,5
dulzor,fresco,5
dulzor,brillante,5
glicérico,grosella,5
glicérico,ácido,5
glicérico,rosa,5
glicérico,punto,5
botella,piel,5
botella,joven,5
nueva,sensación,5
nueva,brillante,5
nueva,herbáceo,5
untuoso,caramelo,5
untuoso,volúmen,5
vez,pálido,5
toque,mejor,5
toque,leve,5
toque,vez,5
toque,marcada,5
toque,hermano,5
toque,probar,5
glicérico,alta,5
capa,ribete,5
capa,volúmen,5
capa,lágrima,5
añada,producción,5
mineral,botella,5
roble,garnacha,5
roble,botella,5
vez,blanca,5
vez,coupage,5
vez,nariz,5
vez,frambuesa,5
vez,rosa,5
vez,añada,5
vez,cereza,5
vez,gustar,5
toque,persistencia,5
toque,ribete,5
añada,barrica,5
vez,nota,5
uva,anaranjado,5
uva,año,5
creer,mejor,5
creer,poder,5
creer,fácil,5
salud,afrutado,5
junto,sabroso,5
junto,coupage,5
añada,probar,5
añada,untuoso,5
añada,rosa,5
añada,poder,5
añada,fácil,5
añada,ligero,5
añada,interesante,5
añada,herbáceo,5
pequeña,recuperar,5
pequeña,paciencia,5
pequeña,invulnerabilidad,5
pequeña,impertable,5
herbáceo,poder,5
primer,largo,5
primer,boca,5
mejor,cereza,5
destello,cereza,5
destello,baja,5
pequeña,valiente,5
uva,seco,5
uva,corto,5
uva,afrutado,5
uva,manzana,5
uva,madura,5
pequeña,fondo,5
pequeña,flema,5
pequeña,firmeza,5
pequeña,energía,5
pequeña,adaptación,5
caramelo,correcto,5
caramelo,intenso,5
herbáceo,largo,5
herbáceo,asalmonado,5
blanca,asalmonado,5
pequeña,tolerancia,5
pequeña,sufrimiento,5
pequeña,sobrevivir,5
pequeña,sobreponer,5
pequeña,resistencia,5
pequeña,resignación,5
rojo,azúcar,5
rcp,mejor,5
rcp,producción,5
rcp,madura,5
rcp,maridaje,5
pequeña,merlot,5
gusto,nota,5
gusto,frutal,5
gusto,correcto,5
gusto,frambuesa,5
gusto,coupage,5
gusto,elaborado,5
rcp,sutil,5
blanca,negro,5
blanca,volúmen,5
pequeña,fortaleza,5
firmeza,variedad,5
firmeza,poder,5
blanca,ácido,5
tinto,interesante,5
tinto,intenso,5
tinto,especiado,5
blanca,frescor,5
superación,variedad,5
superación,poder,5
superación,pequeña,5
superación,copa,5
blanca,punto,5
blanca,dulce,5
blanca,claro,5
blanca,paso,5
blanca,francés,5
hermano,negro,5
rojo,verdot,5
rojo,anterior,5
tinto,gustar,5
floral,gusto,5
floral,primer,5
floral,merlot,5
floral,pequeña,5
floral,balsámico,5
hermano,fresco,5
tinto,dulce,5
tinto,punto,5
tinto,nota,5
floral,afrutado,5
floral,ácido,5
floral,punto,5
fresa,balsámico,5
flor,frutal,5
rojo,tiempo,5
rojo,parecer,5
fresco,finca,5
flor,anaranjado,5
flor,poder,5
flor,beber,5
fresa,manzana,5
floral,naranja,5
fresa,copa,5
floral,probar,5
floral,año,5
flor,golosina,5
flor,año,5
hermano,coupage,5
pálido,anaranjado,5
pálido,asalmonado,5
pálido,poder,5
nota,asalmonado,5
flor,sensación,5
pálido,volúmen,5
pálido,uva,5
flor,barrica,5
flor,alcohol,5
flor,recordar,5
flor,leve,5
flor,sutil,5
flor,joven,5
flor,mejor,5
flor,dulce,5
fresa,tomar,5
recomendable,lágrima,5
recomendable,fina,5
flor,goloso,5
flor,afrutado,5
rojo,viñedo,5
brillante,francés,5
nota,variedad,5
nota,frescor,5
nota,ver,5
nota,ácido,5
nota,manzana,5
pálido,lágrima,5
pálido,sangrado,5
pálido,negro,5
pálido,sensación,5
pálido,glicérico,5
brillante,variedad,5
brillante,ribete,5
brillante,claro,5
brillante,casa,5
syrah,madura,5
syrah,intenso,5
syrah,gustar,5
fruta,parecer,5
fina,crianza,5
fruta,anterior,5
syrah,correcto,5
recomendable,grosella,5
recomendable,coupage,5
recomendable,seco,5
recomendable,gustar,5
recomendable,golosina,5
fina,piel,5
bodega,monovarietal,5
bodega,precio,5
afrutado,golosina,5
ribete,largo,5
fina,coupage,5
fina,joven,5
fina,anaranjado,5
fruta,viñedo,5
syrah,paladar,5
syrah,lágrima,5
syrah,goloso,5
syrah,cabernet,5
syrah,persistencia,5
syrah,baja,5
syrah,pálido,5
estilo,recordar,5
estilo,boca,5
afrutado,cereza,5
bodega,salud,5
crianza,volúmen,5
crianza,final,5
crianza,merlot,5
crianza,cítrico,5
crianza,salmón,5
crianza,lágrima,5
crianza,leve,5
fina,capa,5
fina,ribete,5
fina,cereza,5
fina,golosina,5
fina,cítrico,5
alcohol,cereza,5
alcohol,seco,5
casa,coupage,5
poder,tolerancia,5
poder,impertable,5
poder,fortaleza,5
poder,flema,5
poder,energía,5
poder,adaptación,5
poder,largo,5
poder,final,5
poder,intenso,5
excelente,nota,5
excelente,mejor,5
excelente,rcp,5
estilo,rosa,5
goloso,ácido,5
goloso,madura,5
goloso,bastante,5
bodega,melocotón,5
bodega,gusto,5
bodega,volúmen,5
bodega,ribete,5
bodega,fondo,5
bodega,fina,5
bodega,alta,5
goloso,paladar,5
goloso,lágrima,5
goloso,destello,5
alcohol,paladar,5
alcohol,nota,5
alcohol,fresco,5
goloso,grosella,5
goloso,glicérico,5
especiado,sabroso,5
ácido,fácil,5
lágrima,volúmen,5
variedad,tolerancia,5
variedad,impertable,5
variedad,fortaleza,5
variedad,fondo,5
variedad,flema,5
variedad,energía,5
variedad,adaptación,5
fina,sedoso,5
goloso,piel,5
goloso,coupage,5
goloso,merlot,5
interesante,pálido,5
interesante,merlot,5
sangrado,sutil,5
sangrado,coupage,5
sangrado,francés,5
sangrado,golosina,5
final,coupage,5
final,volúmen,5
limpio,leve,5
limpio,goloso,5
cabernet,frambuesa,5
cabernet,elaborado,5
sedoso,intenso,5
especiado,final,5
especiado,potente,5
goloso,sensación,5
madura,intenso,5
bodega,persistencia,5
bodega,corto,5
bodega,francés,5
bodega,barrica,5
elegante,suave,5
interesante,azúcar,5
interesante,nariz,5
interesante,probar,5
dulce,rcp,5
alcohol,rosa,5
limpio,joven,5
limpio,marcada,5
interesante,fresa,5
interesante,suave,5
interesante,gustar,5
barrica,floral,5
barrica,año,5
volúmen,correcto,5
largo,correcto,5
largo,coupage,5
largo,sensación,5
largo,potente,5
claro,coupage,5
madura,fondo,5
madura,largo,5
etiqueta,beber,5
elegante,golosina,5
elegante,intensidad,5
elegante,volúmen,5
elegante,untuoso,5
dulce,copa,5
barrica,producción,5
persistencia,capa,5
persistencia,naranja,5
persistencia,gustar,5
persistencia,caramelo,5
fácil,cítrico,5
fácil,sutil,5
fácil,cereza,5
barrica,rcp,5
barrica,frambuesa,5
barrica,pequeña,5
barrica,nueva,5
barrica,maceración,5
barrica,fermentación,5
barrica,excelente,5
persistencia,destello,5
cuerpo,probar,5
bodega,estilo,5
cereza,manzana,5
cereza,sabor,5
cereza,finca,5
intensidad,punto,5
intensidad,volúmen,5
intensidad,golosina,5
intensidad,agradable,5
intensidad,crianza,5
agradable,seco,5
agradable,baja,5
agradable,fácil,5
intensidad,sensación,5
intensidad,balsámico,5
intensidad,anaranjado,5
leve,inoxidable,5
leve,fácil,5
bastante,seco,5
bastante,nota,5
bastante,golosina,5
bastante,rosa,5
bastante,creer,5
bastante,tempranillo,5
cuerpo,frescor,5
cuerpo,lágrima,5
cuerpo,frutal,5
garnacha,producción,5
leve,final,5
leve,piel,5
leve,tempranillo,5
cuerpo,correcto,5
